"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-05-12","2020","05","12","","10.6","","-1.3","","4.7","","13.3","","0.0","","","","","","0.0","","","","30","","45",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-05-13","2020","05","13","","15.1","","-1.4","","6.9","","11.1","","0.0","","","","","","0.0","","","","25","","47",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-05-14","2020","05","14","","18.5","","4.7","","11.6","","6.4","","0.0","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-05-15","2020","05","15","","15.2","","10.4","","12.8","","5.2","","0.0","","","","","","19.5","","","","3","","37",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-05-16","2020","05","16","","18.1","","10.4","","14.3","","3.7","","0.0","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-05-17","2020","05","17","","20.2","","10.0","","15.1","","2.9","","0.0","","","","","","0.0","","","","4","","38",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-05-18","2020","05","18","","19.0","","9.2","","14.1","","3.9","","0.0","","","","","","0.0","","","","4","","44",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-05-19","2020","05","19","","20.6","","8.4","","14.5","","3.5","","0.0","","","","","","0.0","","","","3","","44",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-05-20","2020","05","20","","23.6","","8.3","","15.9","","2.1","","0.0","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-05-21","2020","05","21","","25.5","","11.2","","18.3","","0.0","","0.3","","","","","","0.0","","","","24","","39",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-05-22","2020","05","22","","27.6","","12.4","","20.0","","0.0","","2.0","","","","","","0.0","","","","22","","37",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-05-23","2020","05","23","","21.3","","11.0","","16.2","","1.8","","0.0","","","","","","0.0","","","","3","","44",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-05-24","2020","05","24","","26.4","","8.6","","17.5","","0.5","","0.0","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-05-25","2020","05","25","","23.6","","15.8","","19.7","","0.0","","1.7","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-05-26","2020","05","26","","32.5","","15.2","","23.8","","0.0","","5.8","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-05-27","2020","05","27","","36.0","","20.6","","28.3","","0.0","","10.3","","","","","","0.0","","","","19","","35",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-05-28","2020","05","28","","29.8","","22.2","","26.0","","0.0","","8.0","","","","","","0.0","","","","20","","38",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-05-29","2020","05","29","","29.9","","19.7","","24.8","","0.0","","6.8","","","","","","0.0","","","","23","","41",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-05-30","2020","05","30","","22.3","","8.6","","15.5","","2.5","","0.0","","","","","","5.2","","","","28","","71",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-05-31","2020","05","31","","13.0","","4.7","","8.8","","9.2","","0.0","","","","","","0.3","","","","31","","39",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-06-01","2020","06","01","","14.7","","3.8","","9.2","","8.8","","0.0","","","","","","0.2","","","","30","","46",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-06-02","2020","06","02","","17.2","","6.4","","11.8","","6.2","","0.0","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-06-03","2020","06","03","","16.6","","10.7","","13.7","","4.3","","0.0","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-06-04","2020","06","04","","26.4","","12.3","","19.4","","0.0","","1.4","","","","","","0.0","","","","28","","36",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-06-05","2020","06","05","","30.2","","15.0","","22.6","","0.0","","4.6","","","","","","10.2","","","","28","","37",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-06-06","2020","06","06","","25.7","","11.1","","18.4","","0.0","","0.4","","","","","","1.6","","","","33","","56",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-06-07","2020","06","07","","22.5","","10.2","","16.4","","1.6","","0.0","","","","","","0.0","","","","35","","32",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-06-08","2020","06","08","","23.4","","9.2","","16.3","","1.7","","0.0","","","","","","0.0","","","","28","","31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-06-09","2020","06","09","","22.3","","15.3","","18.8","","0.0","","0.8","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-06-10","2020","06","10","","26.7","","15.1","","20.9","","0.0","","2.9","","","","","","0.0","","","","14","","53",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-06-11","2020","06","11","","26.9","","15.8","","21.4","","0.0","","3.4","","","","","","0.0","","","","23","","73",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-06-12","2020","06","12","","21.6","","8.3","","15.0","","3.0","","0.0","","","","","","0.0","","","","24","","57",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-06-13","2020","06","13","","16.8","","6.7","","11.7","","6.3","","0.0","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-06-14","2020","06","14","","21.2","","9.1","","15.1","","2.9","","0.0","","","","","","0.0","","","","4","","39",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-06-15","2020","06","15","","24.2","","7.5","","15.9","","2.1","","0.0","","","","","","0.2","","","","7","","32",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-06-16","2020","06","16","","27.7","","10.6","","19.1","","0.0","","1.1","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-06-17","2020","06","17","","30.0","","15.1","","22.5","","0.0","","4.5","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-06-18","2020","06","18","","33.1","","16.6","","24.8","","0.0","","6.8","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-06-19","2020","06","19","","32.2","","19.7","","25.9","","0.0","","7.9","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-06-20","2020","06","20","","33.2","","21.2","","27.2","","0.0","","9.2","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-06-21","2020","06","21","","33.4","","19.5","","26.4","","0.0","","8.4","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-06-22","2020","06","22","","34.8","","20.4","","27.6","","0.0","","9.6","","","","","","0.0","","","","29","","38",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-06-23","2020","06","23","","33.2","","20.4","","26.8","","0.0","","8.8","","","","","","12.9","","","","21","","80",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-06-24","2020","06","24","","24.5","","17.9","","21.2","","0.0","","3.2","","","","","","11.7","","","","23","","50",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-06-25","2020","06","25","","24.8","","17.3","","21.1","","0.0","","3.1","","","","","","0.0","","","","23","","48",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-06-26","2020","06","26","","26.5","","17.7","","22.1","","0.0","","4.1","","","","","","0.0","","","","21","","37",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-06-27","2020","06","27","","26.3","","19.2","","22.8","","0.0","","4.8","","","","","","1.9","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-06-28","2020","06","28","","27.1","","18.1","","22.6","","0.0","","4.6","","","","","","5.1","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-06-29","2020","06","29","","24.9","","18.2","","21.5","","0.0","","3.5","","","","","","0.0","","","","5","","42",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-06-30","2020","06","30","","24.3","","18.8","","21.5","","0.0","","3.5","","","","","","0.0","","","","5","","36",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-07-01","2020","07","01","","30.7","","17.6","","24.1","","0.0","","6.1","","","","","","0.0","","","","1","","34",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-07-02","2020","07","02","","30.2","","21.2","","25.7","","0.0","","7.7","","","","","","0.0","","","","29","","34",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-07-03","2020","07","03","","30.3","","18.4","","24.4","","0.0","","6.4","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-07-04","2020","07","04","","30.1","","14.2","","22.1","","0.0","","4.1","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-07-05","2020","07","05","","29.3","","15.8","","22.5","","0.0","","4.5","","","","","","0.0","","","","2","","31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-07-06","2020","07","06","","30.1","","13.5","","21.8","","0.0","","3.8","","","","","","0.2","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-07-07","2020","07","07","","33.3","","18.2","","25.7","","0.0","","7.7","","","","","","0.0","","","","16","","33",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-07-08","2020","07","08","","30.9","","22.0","","26.4","","0.0","","8.4","","","","","","4.6","","","","23","","42",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-07-09","2020","07","09","","33.6","","21.0","","27.3","","0.0","","9.3","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-07-10","2020","07","10","","36.1","","23.7","","29.9","","0.0","","11.9","","","","","","0.0","","","","15","","41",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-07-11","2020","07","11","","28.0","","22.6","","25.3","","0.0","","7.3","","","","","","13.1","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-07-12","2020","07","12","","28.5","","20.7","","24.6","","0.0","","6.6","","","","","","0.4","","","","27","","42",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-07-13","2020","07","13","","28.0","","18.4","","23.2","","0.0","","5.2","","","","","","0.0","","","","30","","31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-07-14","2020","07","14","","26.0","","18.3","","22.2","","0.0","","4.2","","","","","","0.0","","","","1","","35",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-07-15","2020","07","15","","26.5","","15.4","","21.0","","0.0","","3.0","","","","","","0.0","","","","3","","36",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-07-16","2020","07","16","","28.5","","20.1","","24.3","","0.0","","6.3","","","","","","1.5","","","","16","","47",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-07-17","2020","07","17","","29.2","","17.1","","23.2","","0.0","","5.2","","","","","","16.0","","","","17","","43",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-07-18","2020","07","18","","31.0","","20.9","","25.9","","0.0","","7.9","","","","","","0.0","","","","22","","35",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-07-19","2020","07","19","","33.3","","21.7","","27.5","","0.0","","9.5","","","","","","7.6","","","","25","","41",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-07-20","2020","07","20","","29.1","","20.2","","24.6","","0.0","","6.6","","","","","","0.9","","","","29","","41",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-07-21","2020","07","21","","26.1","","16.6","","21.3","","0.0","","3.3","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-07-22","2020","07","22","","26.7","","16.1","","21.4","","0.0","","3.4","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-07-23","2020","07","23","","25.5","","18.2","","21.8","","0.0","","3.8","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-07-24","2020","07","24","","29.8","","14.9","","22.3","","0.0","","4.3","","","","","","0.2","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-07-25","2020","07","25","","31.2","","20.6","","25.9","","0.0","","7.9","","","","","","0.0","","","","26","","36",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-07-26","2020","07","26","","32.5","","23.4","","28.0","","0.0","","10.0","","","","","","13.6","","","","31","","52",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-07-27","2020","07","27","","30.8","","23.5","","27.1","","0.0","","9.1","","","","","","10.1","","","","23","","36",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-07-28","2020","07","28","","29.9","","22.9","","26.4","","0.0","","8.4","","","","","","0.0","","","","24","","43",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-07-29","2020","07","29","","25.0","","18.6","","21.8","","0.0","","3.8","","","","","","10.2","","","","15","","34",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-07-30","2020","07","30","","27.6","","16.5","","22.0","","0.0","","4.0","","","","","","0.4","","","","33","","36",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-07-31","2020","07","31","","27.4","","16.3","","21.8","","0.0","","3.8","","","","","","0.2","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-08-01","2020","08","01","","29.5","","16.8","","23.2","","0.0","","5.2","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-08-02","2020","08","02","","28.0","","20.4","","24.2","","0.0","","6.2","","","","","","39.7","","","","26","","65",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-08-03","2020","08","03","","26.2","","19.9","","23.1","","0.0","","5.1","","","","","","0.0","","","","23","","55",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-08-04","2020","08","04","","21.5","","18.9","","20.2","","0.0","","2.2","","","","","","36.3","","","","3","","39",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-08-05","2020","08","05","","24.8","","17.5","","21.2","","0.0","","3.2","","","","","","1.9","","","","25","","47",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-08-06","2020","08","06","","25.0","","14.8","","19.9","","0.0","","1.9","","","","","","0.0","","","","24","","34",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-08-07","2020","08","07","","26.9","","15.7","","21.3","","0.0","","3.3","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-08-08","2020","08","08","","28.0","","15.4","","21.7","","0.0","","3.7","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-08-09","2020","08","09","","26.9","","20.4","","23.7","","0.0","","5.7","","","","","","0.0","","","","27","","35",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-08-10","2020","08","10","","28.6","","19.2","","23.9","","0.0","","5.9","","","","","","0.2","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-08-11","2020","08","11","","33.2","","21.7","","27.5","","0.0","","9.5","","","","","","4.7","","","","24","","60",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-08-12","2020","08","12","","29.3","","20.8","","25.1","","0.0","","7.1","","","","","","0.0","","","","20","","37",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-08-13","2020","08","13","","29.4","","18.1","","23.8","","0.0","","5.8","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-08-14","2020","08","14","","26.7","","18.0","","22.4","","0.0","","4.4","","","","","","0.0","","","","4","","33",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-08-15","2020","08","15","","28.7","","16.2","","22.5","","0.0","","4.5","","","","","","0.2","","","","","","",""
